Year,Month,Region,Commodity,Unit,Priceflag,Pricetype,Currency,Price,Usdprice,Amount Produced(Tonnes),Annual Rainfall,Annual Temperature,,,,,,,,,,,,,,,,
2014    ,October ,Nyanza,Maize,KG,actual,Retail,KES,29.76,0.4713,"35,483.03",105.6,21.8,,,,,,,,,,,,,,,,
2014    ,November,Nyanza,Maize,KG,actual,Retail,KES,29.46,0.4667,"35,483.03",95.4,21.7,,,,,,,,,,,,,,,,
2014    ,December,Nyanza,Maize,KG,actual,Retail,KES,29.16,0.4621,"35,483.03",85.3,21.6,,,,,,,,,,,,,,,,
2014    ,January,Rift Valley,Maize,KG,actual,Retail,KES,35.56,0.3129,"125,596.35",195.5,15.5,,,,,,,,,,,,,,,,
2014    ,February,Rift Valley,Maize,KG,actual,Retail,KES,35.26,0.3103,"125,596.35",185.4,15.4,,,,,,,,,,,,,,,,
2014    ,March,Rift Valley,Maize,KG,actual,Retail,KES,35.46,0.3121,"125,596.35",175.6,15.3,,,,,,,,,,,,,,,,
2014    ,April,Rift Valley,Maize,KG,actual,Retail,KES,35.36,0.3112,"143,538.68",165.7,15.2,,,,,,,,,,,,,,,,
2014    ,May,Rift Valley,Maize,KG,actual,Retail,KES,35.16,0.3088,"161,481.02",155.8,15.1,,,,,,,,,,,,,,,,
2014    ,June,Rift Valley,Maize,KG,actual,Retail,KES,35.26,0.3103,"143,538.68",145.7,15,,,,,,,,,,,,,,,,
2014    ,July,Rift Valley,Maize,KG,actual,Retail,KES,35.46,0.3121,"143,538.68",135.6,14.9,,,,,,,,,,,,,,,,
2014    ,August,Rift Valley,Maize,KG,actual,Retail,KES,35.36,0.3112,"125,596.35",125.8,15,,,,,,,,,,,,,,,,
2014    ,September,Rift Valley,Maize,KG,actual,Retail,KES,35.56,0.3129,"161,481.02",115.3,14.9,,,,,,,,,,,,,,,,
2014    ,October ,Rift Valley,Maize,KG,actual,Retail,KES,35.66,0.3138,"179,423.36",105.6,14.8,,,,,,,,,,,,,,,,
2014    ,November,Rift Valley,Maize,KG,actual,Retail,KES,35.36,0.3112,"179,423.36",95.4,14.7,,,,,,,,,,,,,,,,
2014    ,December,Rift Valley,Maize,KG,actual,Retail,KES,35.06,0.3088,"179,423.36",85.3,14.6,,,,,,,,,,,,,,,,
2014    ,January,Western,Maize,KG,actual,Retail,KES,28.61,0.3576,"24,205.98",195.5,22.5,,,,,,,,,,,,,,,,
2014    ,February,Western,Maize,KG,actual,Retail,KES,28.31,0.3539,"24,205.98",185.4,22.4,,,,,,,,,,,,,,,,
2014    ,March,Western,Maize,KG,actual,Retail,KES,28.51,0.3564,"24,205.98",175.6,22.3,,,,,,,,,,,,,,,,
2014    ,April,Western,Maize,KG,actual,Retail,KES,28.41,0.3552,"27,663.98",165.7,22.2,,,,,,,,,,,,,,,,
2014    ,May,Western,Maize,KG,actual,Retail,KES,28.21,0.3526,"31,122.00",155.8,22.1,,,,,,,,,,,,,,,,
2014    ,June,Western,Maize,KG,actual,Retail,KES,28.31,0.3539,"27,663.98",145.7,22,,,,,,,,,,,,,,,,
2014    ,July,Western,Maize,KG,actual,Retail,KES,28.51,0.3564,"27,663.98",135.6,21.9,,,,,,,,,,,,,,,,
2014    ,August,Western,Maize,KG,actual,Retail,KES,28.41,0.3552,"24,205.98",125.8,22,,,,,,,,,,,,,,,,
2014    ,September,Western,Maize,KG,actual,Retail,KES,28.61,0.3576,"31,122.00",115.3,21.9,,,,,,,,,,,,,,,,
2014    ,October ,Western,Maize,KG,actual,Retail,KES,28.71,0.3589,"34,579.98",105.6,21.8,,,,,,,,,,,,,,,,
2014    ,November,Western,Maize,KG,actual,Retail,KES,28.41,0.3552,"34,579.98",95.4,21.7,,,,,,,,,,,,,,,,
2014    ,December,Western,Maize,KG,actual,Retail,KES,28.11,0.352,"34,579.98",85.3,21.6,,,,,,,,,,,,,,,,
2014    ,January,Central,Maize,KG,actual,Retail,KES,34.4,0.3887,"17,460.46",195.5,21.5,,,,,,,,,,,,,,,,
2014    ,February,Central,Maize,KG,actual,Retail,KES,34.1,0.3854,"17,460.46",185.4,21.4,,,,,,,,,,,,,,,,
2014    ,March,Central,Maize,KG,actual,Retail,KES,34.3,0.3877,"17,460.46",175.6,21.3,,,,,,,,,,,,,,,,
2014    ,April,Central,Maize,KG,actual,Retail,KES,34.2,0.3865,"19,954.81",165.7,21.2,,,,,,,,,,,,,,,,
2014    ,May,Central,Maize,KG,actual,Retail,KES,34,0.3842,"22,449.16",155.8,21.1,,,,,,,,,,,,,,,,
2014    ,June,Central,Maize,KG,actual,Retail,KES,34.1,0.3854,"19,954.81",145.7,21,,,,,,,,,,,,,,,,
2014    ,July,Central,Maize,KG,actual,Retail,KES,34.3,0.3877,"19,954.81",135.6,20.9,,,,,,,,,,,,,,,,
2014    ,August,Central,Maize,KG,actual,Retail,KES,34.2,0.3865,"17,460.46",125.8,21,,,,,,,,,,,,,,,,
2014    ,September,Central,Maize,KG,actual,Retail,KES,34.4,0.3887,"22,449.16",115.3,20.9,,,,,,,,,,,,,,,,
2014    ,October ,Central,Maize,KG,actual,Retail,KES,34.5,0.3899,"24,943.51",105.6,20.8,,,,,,,,,,,,,,,,
2014    ,November,Central,Maize,KG,actual,Retail,KES,34.2,0.3865,"24,943.51",95.4,20.7,,,,,,,,,,,,,95.5,28.5,,
2014    ,December,Central,Maize,KG,actual,Retail,KES,33.9,0.3825,"24,943.51",85.3,20.6,,,,,,,,,,,,,85.4,28.4,,
2015    ,January,Coast,Maize,KG,actual,Retail,KES,30.5,0.3367,"14,994.00",95.5,28.5,,,,,,,,,,,,,75.6,28.3,,
2015    ,February,Coast,Maize,KG,actual,Retail,KES,30.3,0.3344,"14,994.00",85.4,28.4,,,,,,,,,,,,,65.7,28.2,,
2015    ,March,Coast,Maize,KG,actual,Retail,KES,30.4,0.3355,"14,994.00",75.6,28.3,,,,,,,,,,,,,55.8,28.1,,
2015    ,April,Coast,Maize,KG,actual,Retail,KES,30.6,0.3378,"17,136.00",65.7,28.2,,,,,,,,,,,,,45.7,28,,
2015    ,May,Coast,Maize,KG,actual,Retail,KES,30.1,0.3321,"19,278.00",55.8,28.1,,,,,,,,,,,,,35.6,27.9,,
2015    ,June,Coast,Maize,KG,actual,Retail,KES,30.2,0.3332,"17,136.00",45.7,28,,,,,,,,,,,,,25.8,28,,
2015    ,July,Coast,Maize,KG,actual,Retail,KES,30.4,0.3355,"17,136.00",35.6,27.9,,,,,,,,,,,,,15.3,27.9,,
2015    ,August,Coast,Maize,KG,actual,Retail,KES,30.3,0.3344,"14,994.00",25.8,28,,,,,,,,,,,,,5.6,27.8,,
2015    ,September,Coast,Maize,KG,actual,Retail,KES,30.5,0.3367,"19,278.00",15.3,27.9,,,,,,,,,,,,,95.4,27.7,,
2015    ,October ,Coast,Maize,KG,actual,Retail,KES,30.6,0.3378,"21,420.00",5.6,27.8,,,,,,,,,,,,,85.3,27.6,,
2015    ,November,Coast,Maize,KG,actual,Retail,KES,30.2,0.3332,"21,420.00",95.4,27.7,,,,,,,,,,,,,,,,
2015    ,December,Coast,Maize,KG,actual,Retail,KES,30.2,0.3337,"21,420.00",85.3,27.6,,,,,,,,,,,,,,,,
2015    ,January,Eastern,Maize,KG,actual,Retail,KES,49.4,0.3211,"24,365.25",195.5,25.5,,,,,,,,,,,,,,,,
2015    ,February,Eastern,Maize,KG,actual,Retail,KES,49.1,0.3191,"24,365.25",185.4,25.4,,,,,,,,,,,,,,,,
2015    ,March,Eastern,Maize,KG,actual,Retail,KES,49.3,0.3205,"24,365.25",175.6,25.3,,,,,,,,,,,,,,,,
2015    ,April,Eastern,Maize,KG,actual,Retail,KES,49.2,0.3198,"27,846.00",165.7,25.2,,,,,,,,,,,,,,,,
2015    ,May,Eastern,Maize,KG,actual,Retail,KES,49,0.3183,"31,326.75",155.8,25.1,,,,,,,,,,,,,,,,
2015    ,June,Eastern,Maize,KG,actual,Retail,KES,49.1,0.3191,"27,846.00",145.7,25,,,,,,,,,,,,,,,,
2015    ,July,Eastern,Maize,KG,actual,Retail,KES,49.3,0.3205,"27,846.00",135.6,24.9,,,,,,,,,,,,,,,,
2015    ,August,Eastern,Maize,KG,actual,Retail,KES,49.2,0.3198,"24,365.25",125.8,25,,,,,,,,,,,,,,,,
2015    ,September,Eastern,Maize,KG,actual,Retail,KES,49.4,0.3211,"31,326.75",115.3,24.9,,,,,,,,,,,,,,,,
2015    ,October ,Eastern,Maize,KG,actual,Retail,KES,49.5,0.3218,"34,807.50",105.6,24.8,,,,,,,,,,,,,,,,
2015    ,November,Eastern,Maize,KG,actual,Retail,KES,49.2,0.3198,"34,807.50",95.4,24.7,,,,,,,,,,,,,,,,
2015    ,December,Eastern,Maize,KG,actual,Retail,KES,48.9,0.3176,"34,807.50",85.3,24.6,,,,,,,,,,,,,,,,
2015    ,January,Nairobi,Maize,KG,actual,Retail,KES,25.8,0.285,"10,442.25",185.5,20.5,,,,,,,,,,,,,,,,
2015    ,February,Nairobi,Maize,KG,actual,Retail,KES,26,0.2874,"10,442.25",175.4,20.4,,,,,,,,,,,,,,,,
2015    ,March,Nairobi,Maize,KG,actual,Retail,KES,25.9,0.2862,"10,442.25",165.6,20.3,,,,,,,,,,,,,,,,
2015    ,April,Nairobi,Maize,KG,actual,Retail,KES,25.7,0.2838,"11,934.00",155.7,20.2,,,,,,,,,,,,,,,,
2015    ,May,Nairobi,Maize,KG,actual,Retail,KES,25.6,0.2827,"13,425.75",145.8,20.1,,,,,,,,,,,,,,,,
2015    ,June,Nairobi,Maize,KG,actual,Retail,KES,25.8,0.285,"11,934.00",135.7,20,,,,,,,,,,,,,,,,
2015    ,July,Nairobi,Maize,KG,actual,Retail,KES,26,0.2874,"11,934.00",125.6,19.9,,,,,,,,,,,,,,,,
2015    ,August,Nairobi,Maize,KG,actual,Retail,KES,25.7,0.2838,"10,442.25",115.8,20,,,,,,,,,,,,,,,,
2015    ,September,Nairobi,Maize,KG,actual,Retail,KES,25.9,0.2862,"13,425.75",105.3,19.9,,,,,,,,,,,,,,,,
2015    ,October ,Nairobi,Maize,KG,actual,Retail,KES,25.8,0.285,"14,917.50",95.6,19.8,,,,,,,,,,,,,,,,
2015    ,November,Nairobi,Maize,KG,actual,Retail,KES,25.6,0.2827,"14,917.50",85.4,19.7,,,,,,,,,,,,,,,,
2015    ,December,Nairobi,Maize,KG,actual,Retail,KES,25.5,0.2824,"14,917.50",75.3,19.6,,,,,,,,,,,,,,,,
2015    ,January,North Eastern,Maize,KG,actual,Retail,KES,66.4,0.4183,"11,245.50",49.5,34.5,,,,,,,,,,,,,,,,
2015    ,February,North Eastern,Maize,KG,actual,Retail,KES,66.1,0.4163,"11,245.50",48.4,34.4,,,,,,,,,,,,,,,,
2015    ,March,North Eastern,Maize,KG,actual,Retail,KES,66.3,0.4176,"11,245.50",47.6,34.3,,,,,,,,,,,,,,,,
2015    ,April,North Eastern,Maize,KG,actual,Retail,KES,66.2,0.4169,"12,852.00",46.7,34.2,,,,,,,,,,,,,,,,
2015    ,May,North Eastern,Maize,KG,actual,Retail,KES,66,0.4155,"14,458.50",45.8,34.1,,,,,,,,,,,,,,,,
2015    ,June,North Eastern,Maize,KG,actual,Retail,KES,66.1,0.4163,"12,852.00",44.7,34,,,,,,,,,,,,,,,,
2015    ,July,North Eastern,Maize,KG,actual,Retail,KES,66.3,0.4176,"12,852.00",43.6,33.9,,,,,,,,,,,,,,,,
2015    ,August,North Eastern,Maize,KG,actual,Retail,KES,66.2,0.4169,"11,245.50",42.8,34,,,,,,,,,,,,,,,,
2015    ,September,North Eastern,Maize,KG,actual,Retail,KES,66.4,0.4183,"14,458.50",41.3,33.9,,,,,,,,,,,,,,,,
2015    ,October ,North Eastern,Maize,KG,actual,Retail,KES,66.5,0.4189,"16,065.00",40.6,33.8,,,,,,,,,,,,,,,,
2015    ,November,North Eastern,Maize,KG,actual,Retail,KES,66.2,0.4169,"16,065.00",39.4,33.7,,,,,,,,,,,,,,,,
2015    ,December,North Eastern,Maize,KG,actual,Retail,KES,66,0.4155,"16,065.00",38.3,33.6,,,,,,,,,,,,,,,,
2015    ,January,Nyanza,Maize,KG,actual,Retail,KES,30.4,1.0184,"25,168.50",185.5,27.5,,,,,,,,,,,,,,,,
2015    ,February,Nyanza,Maize,KG,actual,Retail,KES,30.6,1.025,"25,168.50",175.4,27.4,,,,,,,,,,,,,,,,
2015    ,March,Nyanza,Maize,KG,actual,Retail,KES,30.5,1.0217,"25,168.50",165.6,27.3,,,,,,,,,,,,,,,,
2015    ,April,Nyanza,Maize,KG,actual,Retail,KES,30.3,1.015,"28,764.00",155.7,27.2,,,,,,,,,,,,,,,,
2015    ,May,Nyanza,Maize,KG,actual,Retail,KES,30.2,1.0117,"32,359.50",145.8,27.1,,,,,,,,,,,,,,,,
2015    ,June,Nyanza,Maize,KG,actual,Retail,KES,30.4,1.0184,"28,764.00",135.7,27,,,,,,,,,,,,,,,,
2015    ,July,Nyanza,Maize,KG,actual,Retail,KES,30.6,1.025,"28,764.00",125.6,26.9,,,,,,,,,,,,,,,,
2015    ,August,Nyanza,Maize,KG,actual,Retail,KES,30.3,1.015,"25,168.50",115.8,27,,,,,,,,,,,,,,,,
2015    ,September,Nyanza,Maize,KG,actual,Retail,KES,30.5,1.0217,"32,359.50",105.3,26.9,,,,,,,,,,,,,,,,
2015    ,October ,Nyanza,Maize,KG,actual,Retail,KES,30.4,1.0184,"35,955.00",95.6,26.8,,,,,,,,,,,,,,,,
2015    ,November,Nyanza,Maize,KG,actual,Retail,KES,30.2,1.0117,"35,955.00",85.4,26.7,,,,,,,,,,,,,,,,
2015    ,December,Nyanza,Maize,KG,actual,Retail,KES,30.1,1.0084,"35,955.00",75.3,26.6,,,,,,,,,,,,,,,,
2015    ,January,Rift Valley,Maize,KG,actual,Retail,KES,25.1,0.2776,"146,459.25",195.5,17.5,,,,,,,,,,,,,,,,
2015    ,February,Rift Valley,Maize,KG,actual,Retail,KES,25.3,0.28,"146,459.25",185.4,17.4,,,,,,,,,,,,,,,,
2015    ,March,Rift Valley,Maize,KG,actual,Retail,KES,25.2,0.2788,"146,459.25",175.6,17.3,,,,,,,,,,,,,,,,
2015    ,April,Rift Valley,Maize,KG,actual,Retail,KES,25,0.2764,"167,382.00",165.7,17.2,,,,,,,,,,,,,,,,
2015    ,May,Rift Valley,Maize,KG,actual,Retail,KES,24.9,0.2752,"188,304.75",155.8,17.1,,,,,,,,,,,,,,,,
2015    ,June,Rift Valley,Maize,KG,actual,Retail,KES,25.1,0.2776,"167,382.00",145.7,17,,,,,,,,,,,,,,,,
2015    ,July,Rift Valley,Maize,KG,actual,Retail,KES,25.3,0.28,"167,382.00",135.6,16.9,,,,,,,,,,,,,,,,
2015    ,August,Rift Valley,Maize,KG,actual,Retail,KES,25,0.2764,"146,459.25",125.8,17,,,,,,,,,,,,,,,,
2015    ,September,Rift Valley,Maize,KG,actual,Retail,KES,25.2,0.2788,"188,304.75",115.3,16.9,,,,,,,,,,,,,,,,
2015    ,October ,Rift Valley,Maize,KG,actual,Retail,KES,25.1,0.2776,"209,227.50",105.6,16.8,,,,,,,,,,,,,,,,
2015    ,November,Rift Valley,Maize,KG,actual,Retail,KES,24.9,0.2752,"209,227.50",95.4,16.7,,,,,,,,,,,,,,,,
2015    ,December,Rift Valley,Maize,KG,actual,Retail,KES,24.8,0.2741,"209,227.50",85.3,16.6,,,,,,,,,,,,,,,,
2015    ,January,Western,Maize,KG,actual,Retail,KES,23.4,0.2595,"22,984.50",185.5,20.5,,,,,,,,,,,,,,,,
2015    ,February,Western,Maize,KG,actual,Retail,KES,23.6,0.2619,"22,984.50",175.4,20.4,,,,,,,,,,,,,,,,
2015    ,March,Western,Maize,KG,actual,Retail,KES,23.5,0.2607,"22,984.50",165.6,20.3,,,,,,,,,,,,,,,,
2015    ,April,Western,Maize,KG,actual,Retail,KES,23.3,0.2583,"26,268.00",155.7,20.2,,,,,,,,,,,,,,,,
2015    ,May,Western,Maize,KG,actual,Retail,KES,23.2,0.2572,"29,551.50",145.8,20.1,,,,,,,,,,,,,,,,
2015    ,June,Western,Maize,KG,actual,Retail,KES,23.4,0.2595,"26,268.00",135.7,20,,,,,,,,,,,,,,,,
2015    ,July,Western,Maize,KG,actual,Retail,KES,23.6,0.2619,"26,268.00",125.6,19.9,,,,,,,,,,,,,,,,
2015    ,August,Western,Maize,KG,actual,Retail,KES,23.3,0.2583,"22,984.50",115.8,20,,,,,,,,,,,,,,,,
2015    ,September,Western,Maize,KG,actual,Retail,KES,23.5,0.2607,"29,551.50",105.3,19.9,,,,,,,,,,,,,,,,
2015    ,October ,Western,Maize,KG,actual,Retail,KES,23.4,0.2595,"32,835.00",95.6,19.8,,,,,,,,,,,,,,,,
2015    ,November,Western,Maize,KG,actual,Retail,KES,23.2,0.2572,"32,835.00",85.4,19.7,,,,,,,,,,,,,,,,
2015    ,December,Western,Maize,KG,actual,Retail,KES,23.1,0.2554,"32,835.00",75.3,19.6,,,,,,,,,,,,,,,,
2015    ,January,Central,Maize,KG,actual,Retail,KES,37.5,0.414,"12,048.75",175.5,19.5,,,,,,,,,,,,,,,,
2015    ,February,Central,Maize,KG,actual,Retail,KES,37.7,0.416,"12,048.75",165.4,19.4,,,,,,,,,,,,,,,,
2015    ,March,Central,Maize,KG,actual,Retail,KES,37.6,0.415,"12,048.75",155.6,19.3,,,,,,,,,,,,,,,,
2015    ,April,Central,Maize,KG,actual,Retail,KES,37.8,0.417,"13,770.00",145.7,19.2,,,,,,,,,,,,,,,,
2015    ,May,Central,Maize,KG,actual,Retail,KES,37.9,0.418,"15,491.25",135.8,19.1,,,,,,,,,,,,,,,,
2015    ,June,Central,Maize,KG,actual,Retail,KES,37.5,0.414,"13,770.00",125.7,19,,,,,,,,,,,,,,,,
2015    ,July,Central,Maize,KG,actual,Retail,KES,37.7,0.416,"13,770.00",115.6,18.9,,,,,,,,,,,,,,,,
2015    ,August,Central,Maize,KG,actual,Retail,KES,37.6,0.415,"12,048.75",105.8,19,,,,,,,,,,,,,,,,
2015    ,September,Central,Maize,KG,actual,Retail,KES,37.8,0.417,"15,491.25",95.3,18.9,,,,,,,,,,,,,,,,
2015    ,October ,Central,Maize,KG,actual,Retail,KES,37.9,0.418,"17,212.50",85.6,18.8,,,,,,,,,,,,,,,,
2015    ,November,Central,Maize,KG,actual,Retail,KES,37.5,0.414,"17,212.50",75.4,18.7,,,,,,,,,,,,,,,,
2015    ,December,Central,Maize,KG,actual,Retail,KES,37,0.4086,"17,212.50",65.3,18.6,,,,,,,,,,,,,,,,
2016    ,January,Coast,Maize,KG,actual,Retail,KES,30.5,0.2979,"11,686.57",95.5,28.5,,,,,,,,,,,,,,,,
2016    ,February,Coast,Maize,KG,actual,Retail,KES,30.3,0.2955,"11,686.57",85.4,28.4,,,,,,,,,,,,,,,,
2016    ,March,Coast,Maize,KG,actual,Retail,KES,30.4,0.2966,"11,686.57",75.6,28.3,,,,,,,,,,,,,,,,
2016    ,April,Coast,Maize,KG,actual,Retail,KES,30.6,0.299,"13,356.08",65.7,28.2,,,,,,,,,,,,,,,,
2016    ,May,Coast,Maize,KG,actual,Retail,KES,30.1,0.2934,"15,025.59",55.8,28.1,,,,,,,,,,,,,,,,
2016    ,June,Coast,Maize,KG,actual,Retail,KES,30.2,0.2945,"13,356.08",45.7,28,,,,,,,,,,,,,,,,
2016    ,July,Coast,Maize,KG,actual,Retail,KES,30.4,0.2966,"13,356.08",35.6,27.9,,,,,,,,,,,,,,,,
2016    ,August,Coast,Maize,KG,actual,Retail,KES,30.3,0.2955,"11,686.57",25.8,28,,,,,,,,,,,,,,,,
2016    ,September,Coast,Maize,KG,actual,Retail,KES,30.5,0.2979,"15,025.59",15.3,27.9,,,,,,,,,,,,,,,,
2016    ,October ,Coast,Maize,KG,actual,Retail,KES,30.6,0.299,"16,695.10",5.6,27.8,,,,,,,,,,,,,,,,
2016    ,November,Coast,Maize,KG,actual,Retail,KES,30.2,0.2945,"16,695.10",95.4,27.7,,,,,,,,,,,,,,,,
2016    ,December,Coast,Maize,KG,actual,Retail,KES,30.2,0.2955,"16,695.10",85.3,27.6,,,,,,,,,,,,,,,,
2016    ,January,Eastern,Maize,KG,actual,Retail,KES,48.2,0.471,"28,047.67",95.5,28.5,,,,,,,,,,,,,,,,
2016    ,February,Eastern,Maize,KG,actual,Retail,KES,48.4,0.4734,"28,047.67",85.4,28.4,,,,,,,,,,,,,,,,
2016    ,March,Eastern,Maize,KG,actual,Retail,KES,48.3,0.4723,"28,047.67",75.6,28.3,,,,,,,,,,,,,,,,
2016    ,April,Eastern,Maize,KG,actual,Retail,KES,48.5,0.4746,"32,054.48",65.7,28.2,,,,,,,,,,,,,,,,
2016    ,May,Eastern,Maize,KG,actual,Retail,KES,48.1,0.4692,"36,061.29",55.8,28.1,,,,,,,,,,,,,,,,
2016    ,June,Eastern,Maize,KG,actual,Retail,KES,48.2,0.471,"32,054.48",45.7,28,,,,,,,,,,,,,,,,
2016    ,July,Eastern,Maize,KG,actual,Retail,KES,48.4,0.4734,"32,054.48",35.6,27.9,,,,,,,,,,,,,,,,
2016    ,August,Eastern,Maize,KG,actual,Retail,KES,48.3,0.4723,"28,047.67",25.8,28,,,,,,,,,,,,,,,,
2016    ,September,Eastern,Maize,KG,actual,Retail,KES,48.5,0.4746,"36,061.29",15.3,27.9,,,,,,,,,,,,,,,,
2016    ,October ,Eastern,Maize,KG,actual,Retail,KES,48.1,0.4692,"40,068.10",5.6,27.8,,,,,,,,,,,,,,,,
2016    ,November,Eastern,Maize,KG,actual,Retail,KES,48.2,0.471,"40,068.10",95.4,27.7,,,,,,,,,,,,,,,,
2016    ,December,Eastern,Maize,KG,actual,Retail,KES,48,0.4692,"40,068.10",85.3,27.6,,,,,,,,,,,,,,,,
2016    ,January,Nairobi,Maize,KG,actual,Retail,KES,31.5,0.3077,"9,349.27",95.5,28.5,,,,,,,,,,,,,,,,
2016    ,February,Nairobi,Maize,KG,actual,Retail,KES,31.7,0.3101,"9,349.27",85.4,28.4,,,,,,,,,,,,,,,,
2016    ,March,Nairobi,Maize,KG,actual,Retail,KES,31.6,0.3089,"9,349.27",75.6,28.3,,,,,,,,,,,,,,,,
2016    ,April,Nairobi,Maize,KG,actual,Retail,KES,31.8,0.3113,"10,684.88",65.7,28.2,,,,,,,,,,,,,,,,
2016    ,May,Nairobi,Maize,KG,actual,Retail,KES,31.4,0.3053,"12,020.49",55.8,28.1,,,,,,,,,,,,,,,,
2016    ,June,Nairobi,Maize,KG,actual,Retail,KES,31.5,0.3077,"10,684.88",45.7,28,,,,,,,,,,,,,,,,
2016    ,July,Nairobi,Maize,KG,actual,Retail,KES,31.7,0.3101,"10,684.88",35.6,27.9,,,,,,,,,,,,,,,,
2016    ,August,Nairobi,Maize,KG,actual,Retail,KES,31.6,0.3089,"9,349.27",25.8,28,,,,,,,,,,,,,,,,
2016    ,September,Nairobi,Maize,KG,actual,Retail,KES,31.8,0.3113,"12,020.49",15.3,27.9,,,,,,,,,,,,,,,,
2016    ,October ,Nairobi,Maize,KG,actual,Retail,KES,31.4,0.3053,"13,356.10",5.6,27.8,,,,,,,,,,,,,,,,
2016    ,November,Nairobi,Maize,KG,actual,Retail,KES,31.5,0.3077,"13,356.10",95.4,27.7,,,,,,,,,,,,,,,,
2016    ,December,Nairobi,Maize,KG,actual,Retail,KES,31.2,0.3053,"13,356.10",85.3,27.6,,,,,,,,,,,,,,,,
2016    ,January,North Eastern,Maize,KG,actual,Retail,KES,60.2,0.5886,"14,023.87",85.5,27.5,,,,,,,,,,,,,,,,
2016    ,February,North Eastern,Maize,KG,actual,Retail,KES,60.4,0.5909,"14,023.87",75.4,27.4,,,,,,,,,,,,,,,,
2016    ,March,North Eastern,Maize,KG,actual,Retail,KES,60.3,0.5898,"14,023.87",65.6,27.3,,,,,,,,,,,,,,,,
2016    ,April,North Eastern,Maize,KG,actual,Retail,KES,60.5,0.5922,"16,027.28",55.7,27.2,,,,,,,,,,,,,,,,
2016    ,May,North Eastern,Maize,KG,actual,Retail,KES,60.1,0.5865,"18,030.69",45.8,27.1,,,,,,,,,,,,,,,,
2016    ,June,North Eastern,Maize,KG,actual,Retail,KES,60.2,0.5886,"16,027.28",35.7,27,,,,,,,,,,,,,,,,
2016    ,July,North Eastern,Maize,KG,actual,Retail,KES,60.4,0.5909,"16,027.28",25.6,26.9,,,,,,,,,,,,,,,,
2016    ,August,North Eastern,Maize,KG,actual,Retail,KES,60.3,0.5898,"14,023.87",15.8,27,,,,,,,,,,,,,,,,
2016    ,September,North Eastern,Maize,KG,actual,Retail,KES,60.5,0.5922,"18,030.69",95.3,26.9,,,,,,,,,,,,,,,,
2016    ,October ,North Eastern,Maize,KG,actual,Retail,KES,60.1,0.5865,"20,034.10",5.6,26.8,,,,,,,,,,,,,,,,
2016    ,November,North Eastern,Maize,KG,actual,Retail,KES,60.2,0.5886,"20,034.10",85.4,26.7,,,,,,,,,,,,,,,,
2016    ,December,North Eastern,Maize,KG,actual,Retail,KES,60,0.5865,"20,034.10",75.3,26.6,,,,,,,,,,,,,,,,
2016    ,January,Nyanza,Maize,KG,actual,Retail,KES,29.5,0.2884,"23,373.07",95.5,28.5,,,,,,,,,,,,,,,,
2016    ,February,Nyanza,Maize,KG,actual,Retail,KES,29.7,0.2908,"23,373.07",85.4,28.4,,,,,,,,,,,,,,,,
2016    ,March,Nyanza,Maize,KG,actual,Retail,KES,29.6,0.2896,"23,373.07",75.6,28.3,,,,,,,,,,,,,,,,
2016    ,April,Nyanza,Maize,KG,actual,Retail,KES,29.8,0.292,"26,712.08",65.7,28.2,,,,,,,,,,,,,,,,
2016    ,May,Nyanza,Maize,KG,actual,Retail,KES,29.4,0.2857,"30,051.09",55.8,28.1,,,,,,,,,,,,,,,,
2016    ,June,Nyanza,Maize,KG,actual,Retail,KES,29.5,0.2884,"26,712.08",45.7,28,,,,,,,,,,,,,,,,
2016    ,July,Nyanza,Maize,KG,actual,Retail,KES,29.7,0.2908,"26,712.08",35.6,27.9,,,,,,,,,,,,,,,,
2016    ,August,Nyanza,Maize,KG,actual,Retail,KES,29.6,0.2896,"23,373.07",25.8,28,,,,,,,,,,,,,,,,
2016    ,September,Nyanza,Maize,KG,actual,Retail,KES,29.8,0.292,"30,051.09",15.3,27.9,,,,,,,,,,,,,,,,
2016    ,October ,Nyanza,Maize,KG,actual,Retail,KES,29.4,0.2857,"33,390.10",5.6,27.8,,,,,,,,,,,,,,,,
2016    ,November,Nyanza,Maize,KG,actual,Retail,KES,29.5,0.2884,"33,390.10",95.4,27.7,,,,,,,,,,,,,,,,
2016    ,December,Nyanza,Maize,KG,actual,Retail,KES,29.2,0.2857,"33,390.10",85.3,27.6,,,,,,,,,,,,,,,,
2016    ,January,Western,Maize,KG,actual,Retail,KES,25.4,0.2483,"35,059.57",95.5,28.5,,,,,,,,,,,,,,,,
2016    ,February,Western,Maize,KG,actual,Retail,KES,25.6,0.2506,"35,059.57",85.4,28.4,,,,,,,,,,,,,,,,
2016    ,March,Western,Maize,KG,actual,Retail,KES,25.5,0.2495,"35,059.57",75.6,28.3,,,,,,,,,,,,,,,,
2016    ,April,Western,Maize,KG,actual,Retail,KES,25.7,0.2518,"40,068.08",65.7,28.2,,,,,,,,,,,,,,,,
2016    ,May,Western,Maize,KG,actual,Retail,KES,25.3,0.2462,"45,076.59",55.8,28.1,,,,,,,,,,,,,,,,
2016    ,June,Western,Maize,KG,actual,Retail,KES,25.4,0.2483,"40,068.08",45.7,28,,,,,,,,,,,,,,,,
2016    ,July,Western,Maize,KG,actual,Retail,KES,25.6,0.2506,"40,068.08",35.6,27.9,,,,,,,,,,,,,,,,
